#ID  RA(hh:mm:ss) DEC(deg:':'')  Vmag	       V-I color  vel(km/s)    vel_err(km/s)  membership_prob
0061 02 40 35.36 -34 42 37.5     21.07000      0.86000     46.70000      3.60000      0.99100
0062 02 40 32.17 -34 42 38.5     20.48000      1.06000     50.30000      1.10000      0.99300
0063 02 40 33.10 -34 41 53.8     18.61000      1.45000     77.80000      0.50000      0.97400
0064 02 40 30.23 -34 39 44.6     19.00000      1.19000     52.80000      0.40000      0.99500
0065 02 40 27.32 -34 39 08.5     19.29000      1.27000     64.50000      0.50000      0.99400
0066 02 40 31.28 -34 42 55.5     21.14000      0.85000     62.20000      5.20000      0.98100
0067 02 40 30.47 -34 42 41.5     21.14000      1.13000     58.40000      2.70000      0.99000
0068 02 40 30.32 -34 42 18.6     20.00000      1.27000     50.80000      2.30000      0.97100
0069 02 40 31.49 -34 42 10.0     19.76000      1.30000     53.40000      0.50000      0.99200
0070 02 40 29.43 -34 42 06.3     19.34000      1.08000     56.90000      0.40000      0.99500
0071 02 40 32.01 -34 41 52.5     20.52000      1.18000     50.00000      3.80000      0.96200
0072 02 40 29.04 -34 41 21.7     19.16000      1.07000     50.00000      0.40000      0.99500
0073 02 40 32.71 -34 30 17.8     19.41000      1.09000     60.50000      0.40000      0.98200
0074 02 40 29.85 -34 30 44.2     19.22000      1.17000     53.70000      0.40000      0.99500
0075 02 40 34.18 -34 30 46.1     19.07000      1.19000     63.50000      0.40000      0.99500
0076 02 40 36.86 -34 31 49.1     19.36000      1.14000     63.10000      0.40000      0.99500
0077 02 40 35.85 -34 32 31.4     19.26000      1.05000     54.60000      0.40000      0.99500
0078 02 40 35.56 -34 34 46.4     19.38000      1.17000     58.40000      0.40000      0.99500
0079 02 40 40.05 -34 30 45.7     19.19000      1.23000     40.10000      0.40000      0.98300
0080 02 40 49.12 -34 32 36.4     19.19000      1.16000     60.30000      0.40000      0.99500
0081 02 40 43.35 -34 33 43.8     19.25000      1.20000     49.40000      0.70000      0.99500
0082 02 40 54.01 -34 34 10.8     18.90000      1.11000     57.60000      0.40000      0.99300
0083 02 40 47.26 -34 34 17.9     18.97000      1.19000     67.20000      0.40000      0.99300
0084 02 40 58.61 -34 34 37.5     19.07000      1.22000     63.50000      0.40000      0.99400
0085 02 40 49.76 -34 42 49.1     19.33000      1.25000     70.10000      1.10000      0.97200
0086 02 40 43.81 -34 41 43.4     19.02000      1.25000     46.10000      0.50000      0.81000
0087 02 40 53.30 -34 41 03.9     18.99000      1.29000     53.50000      0.40000      0.97900
0088 02 40 43.47 -34 40 33.9     19.19000      1.26000     58.80000      0.60000      0.86400
0089 02 40 41.52 -34 38 19.4     19.34000      1.22000     73.10000      0.50000      0.97500
0090 02 40 50.11 -34 36 07.5     19.04000      1.21000     53.40000      0.40000      0.94500
0091 02 40 48.27 -34 35 09.4     19.19000      1.17000     45.70000      0.70000      0.76100
0092 02 40 35.92 -34 41 53.9     20.08000      1.02000     39.30000      1.30000      0.39500
0093 02 40 33.61 -34 41 32.6     19.95000      1.42000     60.50000      0.60000      0.98800
0094 02 40 35.92 -34 38 20.3     19.14000      0.97000     62.70000      0.60000      0.98300
0095 02 40 16.75 -34 30 55.2     19.07000      1.38000     71.20000      0.30000      0.99000
0096 02 40 06.02 -34 41 32.4     18.85000      1.36000     44.40000      0.60000      0.98900
0097 02 40 39.12 -34 32 38.1     18.81000      1.27000     57.70000      1.50000      0.99500
0098 02 40 43.80 -34 30 31.0     18.85000      1.31000     70.60000      1.50000      0.99100
0099 02 40 43.06 -34 31 10.5     18.92000      1.28000     63.70000      1.60000      0.69000
0100 02 40 54.55 -34 33 16.2     18.70000      1.27000     75.90000      1.10000      0.98100
0101 02 40 49.05 -34 38 12.4     18.76000      1.36000     78.90000      1.60000      0.96400
0102 02 40 43.05 -34 35 11.2     18.80000      1.31000     53.30000      1.60000      0.99400
0103 02 39 59.41 -34 34 21.5     18.49000      1.23000     35.00000      6.50000      0.97100
